<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.30	12:00:02.042			174060	2.00000000	88
2026.06.30	12:00:02.042			174055	9.00000000	88
2026.06.30	12:00:02.042			174055	12.00000000	88
2026.06.30	12:00:02.042			174060	10.00000000	88
2026.06.30	12:00:02.042			174055	28.00000000	88
2026.06.30	12:00:02.042			174055	9.00000000	88
2026.06.30	12:00:02.042			174060	35.00000000	88
2026.06.30	12:00:02.044			174060	16.00000000	88
2026.06.30	12:00:02.048			174060	1.00000000	88
2026.06.30	12:00:02.050			174060	23.00000000	88
2026.06.30	12:00:02.058			174055	1.00000000	88
2026.06.30	12:00:02.061	174055				2
2026.06.30	12:00:02.061		174060			4
2026.06.30	12:00:02.078			174060	1.00000000	56
2026.06.30	12:00:02.091			174060	2.00000000	56
2026.06.30	12:00:02.094			174060	2.00000000	56
2026.06.30	12:00:02.113			174055	1.00000000	88
2026.06.30	12:00:02.113			174060	13.00000000	56
2026.06.30	12:00:02.124			174055	1.00000000	88
2026.06.30	12:00:02.125			174055	1.00000000	88
2026.06.30	12:00:02.139			174060	21.00000000	56
2026.06.30	12:00:02.149			174060	1.00000000	56
2026.06.30	12:00:02.160			174065	2.00000000	56
2026.06.30	12:00:02.162			174065	37.00000000	56
2026.06.30	12:00:02.162			174065	7.00000000	56
2026.06.30	12:00:02.163			174070	37.00000000	56
2026.06.30	12:00:02.164			174070	4.00000000	56
2026.06.30	12:00:02.165			174075	56.00000000	56
2026.06.30	12:00:02.168			174080	32.00000000	56
2026.06.30	12:00:02.168			174080	61.00000000	56
2026.06.30	12:00:02.169			174080	44.00000000	56
2026.06.30	12:00:02.170			174080	22.00000000	56
2026.06.30	12:00:02.180			174085	1.00000000	56
2026.06.30	12:00:02.181			174080	5.00000000	56
2026.06.30	12:00:02.182			174085	2.00000000	56
2026.06.30	12:00:02.189			174085	10.00000000	56
2026.06.30	12:00:02.190			174080	1.00000000	56
2026.06.30	12:00:02.194			174080	15.00000000	56
2026.06.30	12:00:02.195			174085	60.00000000	56
2026.06.30	12:00:02.196			174085	10.00000000	56
2026.06.30	12:00:02.198			174080	1.00000000	56
2026.06.30	12:00:02.203			174080	1.00000000	56
2026.06.30	12:00:02.211			174085	1.00000000	56
2026.06.30	12:00:02.216			174080	1.00000000	56
2026.06.30	12:00:02.233			174085	1.00000000	56
2026.06.30	12:00:02.236			174080	1.00000000	56
2026.06.30	12:00:02.247			174085	5.00000000	56
2026.06.30	12:00:02.247			174085	2.00000000	56
2026.06.30	12:00:02.251			174080	2.00000000	56
2026.06.30	12:00:02.256			174080	25.00000000	56
2026.06.30	12:00:02.260			174080	2.00000000	56
2026.06.30	12:00:02.269			174080	4.00000000	56
2026.06.30	12:00:02.269			174080	18.00000000	56
2026.06.30	12:00:02.269			174075	3.00000000	56
2026.06.30	12:00:02.273			174085	1.00000000	56
2026.06.30	12:00:02.278			174075	1.00000000	56
2026.06.30	12:00:02.283			174075	1.00000000	56
2026.06.30	12:00:02.289			174075	6.00000000	56
2026.06.30	12:00:02.292			174080	1.00000000	56
2026.06.30	12:00:02.292			174075	6.00000000	56
2026.06.30	12:00:02.296			174075	39.00000000	56
2026.06.30	12:00:02.305			174075	1.00000000	56
2026.06.30	12:00:02.311			174080	1.00000000	56
2026.06.30	12:00:02.315			174075	1.00000000	56
2026.06.30	12:00:02.326			174075	28.00000000	56
2026.06.30	12:00:02.335			174075	3.00000000	56
2026.06.30	12:00:02.344			174075	2.00000000	56
2026.06.30	12:00:02.347			174075	4.00000000	56
2026.06.30	12:00:02.354			174075	1.00000000	56
2026.06.30	12:00:02.361			174075	3.00000000	56
2026.06.30	12:00:02.366			174075	2.00000000	56
2026.06.30	12:00:02.368			174080	1.00000000	56
2026.06.30	12:00:02.369			174080	2.00000000	56
2026.06.30	12:00:02.370			174075	1.00000000	56
2026.06.30	12:00:02.376			174075	1.00000000	56
2026.06.30	12:00:02.378			174075	1.00000000	56
2026.06.30	12:00:02.383			174080	2.00000000	56
2026.06.30	12:00:02.385			174080	1.00000000	56
2026.06.30	12:00:02.389			174075	7.00000000	56
2026.06.30	12:00:02.397			174080	1.00000000	56
2026.06.30	12:00:02.398			174080	2.00000000	56
2026.06.30	12:00:02.400			174080	1.00000000	56
2026.06.30	12:00:02.401			174075	2.00000000	56
2026.06.30	12:00:02.402			174080	2.00000000	56
2026.06.30	12:00:02.405			174075	1.00000000	56
2026.06.30	12:00:02.406			174080	2.00000000	56
2026.06.30	12:00:02.406			174075	1.00000000	56
2026.06.30	12:00:02.412			174080	1.00000000	56
2026.06.30	12:00:02.413			174075	1.00000000	56
2026.06.30	12:00:02.418			174080	14.00000000	56
2026.06.30	12:00:02.423			174080	1.00000000	56
2026.06.30	12:00:02.436			174080	1.00000000	56
2026.06.30	12:00:02.442			174080	3.00000000	56
2026.06.30	12:00:02.446			174085	38.00000000	56
2026.06.30	12:00:02.447			174085	9.00000000	56
2026.06.30	12:00:02.447	174080				2
2026.06.30	12:00:02.447		174085			4
2026.06.30	12:00:02.455			174085	2.00000000	56
2026.06.30	12:00:02.464			174090	1.00000000	56
2026.06.30	12:00:02.479			174085	2.00000000	56
2026.06.30	12:00:02.485			174085	41.00000000	56
2026.06.30	12:00:02.486			174080	24.00000000	88
2026.06.30	12:00:02.499			174080	1.00000000	88
2026.06.30	12:00:02.524			174080	1.00000000	88
2026.06.30	12:00:02.537			174075	15.00000000	88
2026.06.30	12:00:02.540			174075	2.00000000	88
2026.06.30	12:00:02.543			174075	1.00000000	88
2026.06.30	12:00:02.544			174075	1.00000000	88
2026.06.30	12:00:02.548			174080	3.00000000	88
2026.06.30	12:00:02.566			174075	12.00000000	88
2026.06.30	12:00:02.568			174080	1.00000000	88
2026.06.30	12:00:02.583			174075	3.00000000	88
2026.06.30	12:00:02.592			174075	1.00000000	88
2026.06.30	12:00:02.596			174080	1.00000000	88
2026.06.30	12:00:02.606			174080	2.00000000	88
2026.06.30	12:00:02.618			174075	34.00000000	88
2026.06.30	12:00:02.618			174070	32.00000000	88
2026.06.30	12:00:02.618			174075	13.00000000	88
2026.06.30	12:00:02.622			174075	1.00000000	88
2026.06.30	12:00:02.643			174075	10.00000000	88
2026.06.30	12:00:02.648			174080	3.00000000	88
2026.06.30	12:00:02.659			174080	1.00000000	88
2026.06.30	12:00:02.663			174075	1.00000000	88
2026.06.30	12:00:02.668			174080	2.00000000	88
2026.06.30	12:00:02.668			174075	12.00000000	88
2026.06.30	12:00:02.669			174080	1.00000000	88
2026.06.30	12:00:02.678			174080	1.00000000	88
2026.06.30	12:00:02.685			174075	1.00000000	88
2026.06.30	12:00:02.698			174075	1.00000000	88
2026.06.30	12:00:02.700			174080	1.00000000	88
2026.06.30	12:00:02.717			174075	3.00000000	88
2026.06.30	12:00:02.722			174075	5.00000000	88
2026.06.30	12:00:02.735			174075	2.00000000	88
2026.06.30	12:00:02.735			174080	1.00000000	88
2026.06.30	12:00:02.736			174075	1.00000000	88
2026.06.30	12:00:02.748			174075	10.00000000	88
2026.06.30	12:00:02.751			174075	17.00000000	88
2026.06.30	12:00:02.770			174075	2.00000000	88
2026.06.30	12:00:02.774			174075	10.00000000	88
2026.06.30	12:00:02.788			174075	6.00000000	88
2026.06.30	12:00:02.788			174070	14.00000000	88
2026.06.30	12:00:02.795			174075	1.00000000	88
2026.06.30	12:00:02.795	174075				2
2026.06.30	12:00:02.795		174080			4
2026.06.30	12:00:02.814			174075	1.00000000	88
2026.06.30	12:00:02.818			174075	3.00000000	88
2026.06.30	12:00:02.818			174070	2.00000000	88
2026.06.30	12:00:02.830			174075	25.00000000	88
2026.06.30	12:00:02.830			174070	15.00000000	88
2026.06.30	12:00:02.830			174075	49.00000000	88
2026.06.30	12:00:02.830			174080	11.00000000	56
2026.06.30	12:00:02.834			174075	1.00000000	88
2026.06.30	12:00:02.841			174070	5.00000000	88
2026.06.30	12:00:02.855			174070	1.00000000	88
2026.06.30	12:00:02.865			174075	1.00000000	88
2026.06.30	12:00:02.867			174070	39.00000000	88
2026.06.30	12:00:02.867			174070	13.00000000	88
2026.06.30	12:00:02.873			174070	1.00000000	88
2026.06.30	12:00:02.874			174070	10.00000000	88
2026.06.30	12:00:02.878			174070	2.00000000	88
2026.06.30	12:00:02.917			174070	2.00000000	88
2026.06.30	12:00:02.919			174070	1.00000000	88
2026.06.30	12:00:02.923			174070	1.00000000	88
2026.06.30	12:00:02.938			174070	1.00000000	88
2026.06.30	12:00:02.942			174075	1.00000000	88
2026.06.30	12:00:02.948			174070	10.00000000	88
2026.06.30	12:00:02.956			174070	31.00000000	88
2026.06.30	12:00:02.959			174070	4.00000000	88
2026.06.30	12:00:02.961			174070	1.00000000	88
2026.06.30	12:00:02.965			174070	4.00000000	88
2026.06.30	12:00:02.968			174070	16.00000000	88
2026.06.30	12:00:02.972			174075	3.00000000	88
2026.06.30	12:00:02.983			174075	23.00000000	88
2026.06.30	12:00:03.013			174075	2.00000000	88
2026.06.30	12:00:03.014			174080	1.00000000	56
2026.06.30	12:00:03.020			174075	5.00000000	88
2026.06.30	12:00:03.033			174075	2.00000000	88
2026.06.30	12:00:03.042			174075	3.00000000	88
2026.06.30	12:00:03.056			174080	1.00000000	56
2026.06.30	12:00:03.059			174075	3.00000000	88
2026.06.30	12:00:03.072			174080	1.00000000	56
2026.06.30	12:00:03.083			174075	4.00000000	88
2026.06.30	12:00:03.084			174075	6.00000000	88
2026.06.30	12:00:03.085			174080	1.00000000	56
2026.06.30	12:00:03.085			174075	5.00000000	88
2026.06.30	12:00:03.096			174080	5.00000000	56
2026.06.30	12:00:03.100			174075	1.00000000	88
2026.06.30	12:00:03.117			174075	1.00000000	88
2026.06.30	12:00:03.125			174075	1.00000000	88
2026.06.30	12:00:03.129			174075	1.00000000	88
2026.06.30	12:00:03.140			174075	7.00000000	88
2026.06.30	12:00:03.151			174075	9.00000000	88
2026.06.30	12:00:03.190			174075	1.00000000	88
2026.06.30	12:00:03.198			174080	2.00000000	56
2026.06.30	12:00:03.208			174080	4.00000000	56
2026.06.30	12:00:03.233			174080	1.00000000	56
2026.06.30	12:00:03.243			174080	1.00000000	56
2026.06.30	12:00:03.257			174080	1.00000000	56
2026.06.30	12:00:03.291			174080	1.00000000	56
2026.06.30	12:00:03.326			174075	5.00000000	88
2026.06.30	12:00:03.331			174075	1.00000000	88
2026.06.30	12:00:03.336			174075	8.00000000	88
2026.06.30	12:00:03.339			174080	1.00000000	56
2026.06.30	12:00:03.346			174075	1.00000000	88
2026.06.30	12:00:03.350			174075	21.00000000	88
2026.06.30	12:00:03.356			174075	3.00000000	88
2026.06.30	12:00:03.387			174075	1.00000000	88
2026.06.30	12:00:03.393			174075	5.00000000	88
2026.06.30	12:00:03.417			174080	1.00000000	56
2026.06.30	12:00:03.426			174075	4.00000000	88
2026.06.30	12:00:03.435			174075	2.00000000	88
2026.06.30	12:00:03.454			174080	48.00000000	56
2026.06.30	12:00:03.456			174080	41.00000000	56
2026.06.30	12:00:03.457			174080	30.00000000	56
2026.06.30	12:00:03.458			174075	46.00000000	88
2026.06.30	12:00:03.458			174075	16.00000000	88
2026.06.30	12:00:03.459			174070	5.00000000	88
2026.06.30	12:00:03.459			174070	20.00000000	88
2026.06.30	12:00:03.483			174065	16.00000000	88
2026.06.30	12:00:03.494			174065	3.00000000	88
2026.06.30	12:00:03.495	174065				2
2026.06.30	12:00:03.495		174070			4
2026.06.30	12:00:03.513			174065	10.00000000	88
2026.06.30	12:00:03.520			174065	1.00000000	88
2026.06.30	12:00:03.526			174070	1.00000000	56
2026.06.30	12:00:03.527			174065	9.00000000	88
2026.06.30	12:00:03.528			174065	1.00000000	88
2026.06.30	12:00:03.538			174065	1.00000000	88
2026.06.30	12:00:03.541			174065	1.00000000	88
2026.06.30	12:00:03.544			174070	1.00000000	56
2026.06.30	12:00:03.558			174065	2.00000000	88
2026.06.30	12:00:03.560			174065	5.00000000	88
2026.06.30	12:00:03.570			174065	5.00000000	88
2026.06.30	12:00:03.584			174065	5.00000000	88
2026.06.30	12:00:03.599			174065	71.00000000	88
2026.06.30	12:00:03.599			174060	29.00000000	88
2026.06.30	12:00:03.604			174065	1.00000000	88
2026.06.30	12:00:03.611			174070	2.00000000	56
2026.06.30	12:00:03.612			174070	1.00000000	56
2026.06.30	12:00:03.627			174070	20.00000000	56
2026.06.30	12:00:03.653			174070	1.00000000	56
2026.06.30	12:00:03.668			174070	23.00000000	56
2026.06.30	12:00:03.671			174075	1.00000000	56
2026.06.30	12:00:03.674			174070	2.00000000	56
2026.06.30	12:00:03.695			174070	9.00000000	56
2026.06.30	12:00:03.704			174075	3.00000000	56
2026.06.30	12:00:03.705			174070	4.00000000	56
2026.06.30	12:00:03.711			174070	1.00000000	56
2026.06.30	12:00:03.730			174070	2.00000000	56
2026.06.30	12:00:03.769			174070	2.00000000	56
2026.06.30	12:00:03.781			174065	11.00000000	88
2026.06.30	12:00:03.781			174070	2.00000000	56
2026.06.30	12:00:03.783			174070	57.00000000	56
2026.06.30	12:00:03.783			174075	18.00000000	56
2026.06.30	12:00:03.813			174070	1.00000000	56
2026.06.30	12:00:03.850			174065	15.00000000	88
2026.06.30	12:00:03.867			174065	6.00000000	88
2026.06.30	12:00:03.880			174065	1.00000000	88
2026.06.30	12:00:03.910			174065	1.00000000	88
2026.06.30	12:00:03.915			174070	35.00000000	56
2026.06.30	12:00:03.917			174065	2.00000000	88
2026.06.30	12:00:03.924			174065	2.00000000	88
2026.06.30	12:00:03.927			174065	1.00000000	88
2026.06.30	12:00:03.938			174065	8.00000000	88
2026.06.30	12:00:03.946			174070	17.00000000	56
2026.06.30	12:00:03.949			174075	103.00000000	56
2026.06.30	12:00:03.949			174080	89.00000000	56
2026.06.30	12:00:03.949			174080	13.00000000	56
2026.06.30	12:00:03.951			174075	1.00000000	56
2026.06.30	12:00:03.951			174080	50.00000000	56
2026.06.30	12:00:03.969			174085	7.00000000	56
2026.06.30	12:00:03.975			174085	3.00000000	56
2026.06.30	12:00:03.982			174085	1.00000000	56
2026.06.30	12:00:03.986			174085	1.00000000	56
2026.06.30	12:00:03.994			174085	2.00000000	56
2026.06.30	12:00:04.019			174080	1.00000000	56
2026.06.30	12:00:04.064			174080	6.00000000	56
2026.06.30	12:00:04.078			174080	1.00000000	56
2026.06.30	12:00:04.106			174080	1.00000000	56
2026.06.30	12:00:04.115			174080	1.00000000	56
2026.06.30	12:00:04.117			174080	15.00000000	56
2026.06.30	12:00:04.138			174080	1.00000000	56
2026.06.30	12:00:04.139			174085	1.00000000	56
2026.06.30	12:00:04.140			174080	1.00000000	56
2026.06.30	12:00:04.147			174080	1.00000000	56
2026.06.30	12:00:04.150			174080	1.00000000	56
2026.06.30	12:00:04.180			174080	4.00000000	56
2026.06.30	12:00:04.181			174085	1.00000000	56
2026.06.30	12:00:04.185			174080	5.00000000	56
2026.06.30	12:00:04.185	174080				2
2026.06.30	12:00:04.185		174085			4
2026.06.30	12:00:04.212			174080	3.00000000	88
2026.06.30	12:00:04.214			174080	2.00000000	88
2026.06.30	12:00:04.262			174080	1.00000000	88
2026.06.30	12:00:04.273			174085	1.00000000	56
2026.06.30	12:00:04.276			174080	1.00000000	88
2026.06.30	12:00:04.298			174085	1.00000000	56
2026.06.30	12:00:04.324			174080	1.00000000	88
2026.06.30	12:00:04.360			174085	1.00000000	56
2026.06.30	12:00:04.362			174080	19.00000000	88
2026.06.30	12:00:04.365			174080	3.00000000	88
2026.06.30	12:00:04.376			174080	3.00000000	88
2026.06.30	12:00:04.381			174080	3.00000000	88
2026.06.30	12:00:04.385			174085	15.00000000	56
2026.06.30	12:00:04.392			174085	1.00000000	56
2026.06.30	12:00:04.392			174085	27.00000000	56
2026.06.30	12:00:04.393			174085	28.00000000	56
2026.06.30	12:00:04.403			174080	3.00000000	88
2026.06.30	12:00:04.436			174085	2.00000000	56
2026.06.30	12:00:04.496			174080	9.00000000	88
2026.06.30	12:00:04.501			174085	1.00000000	56
2026.06.30	12:00:04.503			174085	2.00000000	56
2026.06.30	12:00:04.519			174080	1.00000000	88
2026.06.30	12:00:04.524			174085	24.00000000	56
2026.06.30	12:00:04.535			174085	1.00000000	56
2026.06.30	12:00:04.542	174085				2
2026.06.30	12:00:04.542		174090			4
2026.06.30	12:00:04.554			174090	41.00000000	56
2026.06.30	12:00:04.574			174085	2.00000000	88
2026.06.30	12:00:04.586			174085	1.00000000	88
2026.06.30	12:00:04.588			174085	15.00000000	88
2026.06.30	12:00:04.594			174085	1.00000000	88
2026.06.30	12:00:04.595			174085	2.00000000	88
2026.06.30	12:00:04.601			174090	1.00000000	56
2026.06.30	12:00:04.606			174090	3.00000000	56
2026.06.30	12:00:04.627			174085	5.00000000	88
2026.06.30	12:00:04.635			174090	41.00000000	56
2026.06.30	12:00:04.636			174095	7.00000000	56
2026.06.30	12:00:04.637			174095	45.00000000	56
2026.06.30	12:00:04.638			174095	1.00000000	56
2026.06.30	12:00:04.639			174100	41.00000000	56
2026.06.30	12:00:04.642			174105	20.00000000	56
2026.06.30	12:00:04.646			174105	3.00000000	56
2026.06.30	12:00:04.650			174105	28.00000000	56
2026.06.30	12:00:04.650			174105	5.00000000	56
2026.06.30	12:00:04.656			174110	34.00000000	56
2026.06.30	12:00:04.657			174110	40.00000000	56
2026.06.30	12:00:04.658			174110	35.00000000	56
2026.06.30	12:00:04.662			174110	1.00000000	56
2026.06.30	12:00:04.683			174105	25.00000000	56
2026.06.30	12:00:04.692			174110	5.00000000	56
2026.06.30	12:00:04.695			174105	1.00000000	56
2026.06.30	12:00:04.696			174105	15.00000000	56
2026.06.30	12:00:04.750			174100	2.00000000	56
2026.06.30	12:00:04.755			174100	6.00000000	56
2026.06.30	12:00:04.756			174105	10.00000000	56
2026.06.30	12:00:04.759			174105	20.00000000	56
2026.06.30	12:00:04.761			174105	1.00000000	56
2026.06.30	12:00:04.765			174100	1.00000000	56
2026.06.30	12:00:04.769			174105	14.00000000	56
2026.06.30	12:00:04.773			174105	5.00000000	56
2026.06.30	12:00:04.791			174110	1.00000000	56
2026.06.30	12:00:04.795			174110	1.00000000	56
2026.06.30	12:00:04.801			174105	1.00000000	56
2026.06.30	12:00:04.805			174110	5.00000000	56
2026.06.30	12:00:04.851			174105	1.00000000	56
2026.06.30	12:00:04.855			174110	5.00000000	56
2026.06.30	12:00:04.858			174110	1.00000000	56
2026.06.30	12:00:04.870			174110	1.00000000	56
2026.06.30	12:00:04.876			174110	5.00000000	56
2026.06.30	12:00:04.888	174105				2
2026.06.30	12:00:04.888		174110			4
2026.06.30	12:00:04.915			174105	1.00000000	88
2026.06.30	12:00:04.919			174105	15.00000000	88
2026.06.30	12:00:04.926			174110	1.00000000	56
2026.06.30	12:00:04.943			174105	1.00000000	88
2026.06.30	12:00:04.986			174110	10.00000000	56
2026.06.30	12:00:05.008			174110	10.00000000	56
2026.06.30	12:00:05.028			174105	1.00000000	88
2026.06.30	12:00:05.039			174110	6.00000000	56
2026.06.30	12:00:05.049			174110	1.00000000	56
2026.06.30	12:00:05.072			174110	15.00000000	56
2026.06.30	12:00:05.093			174110	6.00000000	56
2026.06.30	12:00:05.120			174110	1.00000000	56
2026.06.30	12:00:05.141			174110	88.00000000	56
2026.06.30	12:00:05.141			174110	41.00000000	56
2026.06.30	12:00:05.152			174110	17.00000000	56
2026.06.30	12:00:05.153			174115	66.00000000	56
2026.06.30	12:00:05.153			174120	15.00000000	56
2026.06.30	12:00:05.164			174120	10.00000000	56
2026.06.30	12:00:05.164			174120	6.00000000	56
2026.06.30	12:00:05.165			174120	48.00000000	56
2026.06.30	12:00:05.167			174115	52.00000000	56
2026.06.30	12:00:05.167			174115	2.00000000	56
2026.06.30	12:00:05.169			174110	6.00000000	56
2026.06.30	12:00:05.169			174110	29.00000000	56
2026.06.30	12:00:05.234			174110	12.00000000	56
2026.06.30	12:00:05.245		174115			4
2026.06.30	12:00:05.251			174110	2.00000000	120
2026.06.30	12:00:05.259			174110	3.00000000	120
2026.06.30	12:00:05.262			174110	1.00000000	120
2026.06.30	12:00:05.312			174105	1.00000000	88
2026.06.30	12:00:05.318			174110	2.00000000	120
2026.06.30	12:00:05.321			174110	1.00000000	120
2026.06.30	12:00:05.323			174105	1.00000000	88
2026.06.30	12:00:05.328			174110	3.00000000	120
2026.06.30	12:00:05.339			174105	5.00000000	88
2026.06.30	12:00:05.348			174105	3.00000000	88
2026.06.30	12:00:05.363			174110	3.00000000	120
2026.06.30	12:00:05.372			174110	1.00000000	120
2026.06.30	12:00:05.430			174110	1.00000000	120
2026.06.30	12:00:05.436			174110	16.00000000	120
2026.06.30	12:00:05.450			174110	1.00000000	120
2026.06.30	12:00:05.457			174105	1.00000000	88
2026.06.30	12:00:05.458			174110	2.00000000	120
2026.06.30	12:00:05.486			174110	3.00000000	120
2026.06.30	12:00:05.490			174110	3.00000000	120
2026.06.30	12:00:05.492			174105	5.00000000	88
2026.06.30	12:00:05.500			174110	3.00000000	120
2026.06.30	12:00:05.527			174110	1.00000000	120
2026.06.30	12:00:05.539			174105	1.00000000	88
2026.06.30	12:00:05.545			174110	2.00000000	120
2026.06.30	12:00:05.554			174110	2.00000000	120
2026.06.30	12:00:05.573			174110	6.00000000	120
2026.06.30	12:00:05.575			174110	21.00000000	120
2026.06.30	12:00:05.582			174110	1.00000000	120
2026.06.30	12:00:05.586			174110	1.00000000	120
2026.06.30	12:00:05.586	174110				2
2026.06.30	12:00:05.615			174115	2.00000000	56
2026.06.30	12:00:05.621			174110	9.00000000	88
2026.06.30	12:00:05.627			174115	3.00000000	56
2026.06.30	12:00:05.643			174115	3.00000000	56
2026.06.30	12:00:05.653			174115	10.00000000	56
2026.06.30	12:00:05.663			174115	1.00000000	56
2026.06.30	12:00:05.678			174115	1.00000000	56
2026.06.30	12:00:05.686			174115	1.00000000	56
2026.06.30	12:00:05.696			174115	2.00000000	56
2026.06.30	12:00:05.725			174115	4.00000000	56
2026.06.30	12:00:05.757			174110	1.00000000	88
2026.06.30	12:00:05.774			174115	5.00000000	56
2026.06.30	12:00:05.830			174110	10.00000000	88
2026.06.30	12:00:05.831			174115	1.00000000	56
2026.06.30	12:00:05.832			174115	2.00000000	56
2026.06.30	12:00:05.875			174110	5.00000000	88
2026.06.30	12:00:05.881			174110	1.00000000	88
2026.06.30	12:00:05.909			174115	6.00000000	56
2026.06.30	12:00:05.927			174115	1.00000000	56
2026.06.30	12:00:05.930			174115	10.00000000	56
2026.06.30	12:00:05.948			174110	3.00000000	88
2026.06.30	12:00:05.972			174115	1.00000000	56
2026.06.30	12:00:05.997			174115	20.00000000	56
2026.06.30	12:00:06.005			174110	2.00000000	88
2026.06.30	12:00:06.006			174115	1.00000000	56
2026.06.30	12:00:06.012			174110	9.00000000	88
2026.06.30	12:00:06.014			174110	1.00000000	88
2026.06.30	12:00:06.017			174115	1.00000000	56
2026.06.30	12:00:06.021			174115	1.00000000	56
2026.06.30	12:00:06.026			174115	15.00000000	56
2026.06.30	12:00:06.029			174110	36.00000000	88
2026.06.30	12:00:06.029			174110	22.00000000	88
2026.06.30	12:00:06.031			174105	27.00000000	88
2026.06.30	12:00:06.056			174105	20.00000000	88
2026.06.30	12:00:06.058			174100	2.00000000	88
2026.06.30	12:00:06.058			174100	3.00000000	88
2026.06.30	12:00:06.066			174105	1.00000000	88
2026.06.30	12:00:06.068			174105	2.00000000	88
2026.06.30	12:00:06.073			174100	2.00000000	88
2026.06.30	12:00:06.101			174105	3.00000000	88
2026.06.30	12:00:06.113			174105	2.00000000	88
2026.06.30	12:00:06.164			174105	18.00000000	88
2026.06.30	12:00:06.170			174105	1.00000000	88
2026.06.30	12:00:06.222			174105	2.00000000	88
2026.06.30	12:00:06.238			174100	1.00000000	88
2026.06.30	12:00:06.259			174105	4.00000000	88
2026.06.30	12:00:06.266			174105	1.00000000	88
2026.06.30	12:00:06.266	174100				2
2026.06.30	12:00:06.277		174105			4
2026.06.30	12:00:06.323			174105	53.00000000	56
2026.06.30	12:00:06.328			174110	38.00000000	56
2026.06.30	12:00:06.328			174115	11.00000000	56
2026.06.30	12:00:06.333			174110	3.00000000	56
2026.06.30	12:00:06.358			174110	24.00000000	56
2026.06.30	12:00:06.359			174110	1.00000000	56
2026.06.30	12:00:06.392			174110	2.00000000	56
2026.06.30	12:00:06.394			174105	1.00000000	56
2026.06.30	12:00:06.420			174105	1.00000000	56
2026.06.30	12:00:06.433			174105	2.00000000	56
2026.06.30	12:00:06.444			174110	2.00000000	56
2026.06.30	12:00:06.462			174110	15.00000000	56
2026.06.30	12:00:06.490			174110	1.00000000	56
2026.06.30	12:00:06.501			174105	1.00000000	56
2026.06.30	12:00:06.504			174105	23.00000000	56
2026.06.30	12:00:06.504			174105	10.00000000	56
2026.06.30	12:00:06.505			174100	7.00000000	88
2026.06.30	12:00:06.508			174105	5.00000000	56
2026.06.30	12:00:06.523			174105	5.00000000	56
2026.06.30	12:00:06.600			174105	3.00000000	56
2026.06.30	12:00:06.618			174105	1.00000000	56
2026.06.30	12:00:06.628			174105	5.00000000	56
2026.06.30	12:00:06.667			174100	1.00000000	88
2026.06.30	12:00:06.686			174105	2.00000000	56
2026.06.30	12:00:06.776			174105	1.00000000	56
2026.06.30	12:00:06.795			174105	52.00000000	56
2026.06.30	12:00:06.810			174100	3.00000000	88
2026.06.30	12:00:06.819			174105	1.00000000	56
2026.06.30	12:00:06.822			174105	1.00000000	56
2026.06.30	12:00:06.863			174105	3.00000000	56
2026.06.30	12:00:06.864			174110	5.00000000	56
2026.06.30	12:00:06.867			174110	1.00000000	56
2026.06.30	12:00:06.932			174105	1.00000000	56
2026.06.30	12:00:06.964			174110	25.00000000	56
2026.06.30	12:00:06.965			174110	43.00000000	56
2026.06.30	12:00:06.985			174110	5.00000000	56
2026.06.30	12:00:06.994			174110	5.00000000	56
2026.06.30	12:00:06.994	174105				2
2026.06.30	12:00:06.996		174110			4
2026.06.30	12:00:07.045			174105	1.00000000	88
2026.06.30	12:00:07.051			174105	1.00000000	88
2026.06.30	12:00:07.069			174110	1.00000000	56
2026.06.30	12:00:07.105			174110	10.00000000	56
2026.06.30	12:00:07.108			174105	2.00000000	88
2026.06.30	12:00:07.139			174105	55.00000000	88
2026.06.30	12:00:07.141			174105	35.00000000	88
2026.06.30	12:00:07.146			174105	1.00000000	88
2026.06.30	12:00:07.165			174105	14.00000000	88
2026.06.30	12:00:07.165			174105	6.00000000	88
2026.06.30	12:00:07.271			174105	20.00000000	88
2026.06.30	12:00:07.271			174100	15.00000000	88
2026.06.30	12:00:07.272			174105	6.00000000	88
2026.06.30	12:00:07.299			174105	1.00000000	88
2026.06.30	12:00:07.323			174105	1.00000000	88
2026.06.30	12:00:07.335	174100				2
2026.06.30	12:00:07.344		174105			4
2026.06.30	12:00:07.362			174105	2.00000000	56
2026.06.30	12:00:07.372			174110	1.00000000	56
2026.06.30	12:00:07.431			174110	1.00000000	56
2026.06.30	12:00:07.456			174110	29.00000000	56
2026.06.30	12:00:07.510			174110	5.00000000	56
2026.06.30	12:00:07.521			174110	1.00000000	56
2026.06.30	12:00:07.521			174110	5.00000000	56
2026.06.30	12:00:07.620			174110	17.00000000	56
2026.06.30	12:00:07.620			174115	6.00000000	56
2026.06.30	12:00:07.621			174110	14.00000000	56
2026.06.30	12:00:07.639			174110	2.00000000	56
2026.06.30	12:00:07.643			174110	3.00000000	56
2026.06.30	12:00:07.644			174110	3.00000000	56
2026.06.30	12:00:07.665			174110	6.00000000	56
2026.06.30	12:00:07.673			174105	1.00000000	56
2026.06.30	12:00:07.675			174110	2.00000000	56
2026.06.30	12:00:07.692	174105				2
2026.06.30	12:00:07.692		174110			4
2026.06.30	12:00:07.753			174110	2.00000000	56
